median_income,total_population,mean_download_mbps,median_download_mbps,speed_std_mbps,speed_gap_mbps,mean_latency_ms
1.0,0.1802383107906825,0.23799432313313132,0.24762047270784296,0.1897283297067131,0.0459029151187204,-0.24283085252087305
0.1802383107906825,1.0,-0.004997210603683358,-0.01730136197100464,0.032411826734568924,-0.11304634947572423,-0.027685570740386266
0.23799432313313132,-0.004997210603683358,1.0,0.9044733545751709,0.8783818283571037,0.0824944878545807,0.2238572247011305
0.24762047270784296,-0.01730136197100464,0.9044733545751709,1.0,0.6280020458923248,-0.03099098170283121,0.3405227826778976
0.1897283297067131,0.032411826734568924,0.8783818283571037,0.6280020458923248,1.0,0.2185935402149026,-0.09673107322790339
0.0459029151187204,-0.11304634947572423,0.0824944878545807,-0.03099098170283121,0.2185935402149026,1.0,-0.08157149750818077
-0.24283085252087305,-0.027685570740386266,0.2238572247011305,0.3405227826778976,-0.09673107322790339,-0.08157149750818077,1.0
